new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
198,359.286,1,1.429,1.18,82,426,0.0343,29.1,0,0,0,0,0,0,71.3,25788217
303,356.857,2,1.714,1.09,86,441,0.033,30.3,0,0,0,0,0,0,71.3,25788217
254,329.429,4,1.571,0.99,92,415,0.0294,34,0,0,0,0,0,0,73.15,25788217
214,312.429,4,2.143,0.88,93,457,0.0271,37,0,0,0,0,0,0,73.15,25788217
220,272.857,2,2.286,0.79,95,490,0.0229,43.6,0,0,0,0,0,0,73.15,25788217
137,243.286,5,2.714,0.72,96,457,0.0198,50.4,0,0,0,0,0,0,73.15,25788217
110,205.143,5,3.286,0.67,93,305,0.0181,55.1,0,0,0,0,0,0,73.15,25788217
98,190.857,5,3.857,0.63,87,263,0.0178,56.1,0,0,0,0,0,0,73.15,25788217
115,164,5,4.286,0.59,81,262,0.0161,62.1,0,0,0,0,0,0,73.15,25788217
98,141.714,1,3.857,0.55,81,247,0.0142,70.4,0,0,0,0,0,0,73.15,25788217
107,126.429,3,3.714,0.5,80,240,0.0135,74.3,0,0,0,0,0,0,73.15,25788217
88,107.571,3,3.857,0.46,83,239,0.012,83.6,0,0,0,0,0,0,73.15,25788217
12,89.714,3,3.571,0.42,79,227,0.0111,90.4,0,0,0,0,0,0,73.15,25788217
36,79.143,1,3,0.42,80,230,0.0093,107.3,0,0,0,0,0,0,73.15,25788217
64,74.286,1,2.429,0.42,73,214,0.0093,107.3,0,0,0,0,0,0,73.15,25788217
25,61.429,1,1.857,0.41,67,201,0.0083,121,0,0,0,0,0,0,69.44,25788217
22,50.571,0,1.714,0.41,60,192,0.0071,140.9,0,0,0,0,0,0,69.44,25788217
60,43.857,3,1.714,0.41,55,184,0.0058,173.2,0,0,0,0,0,0,69.44,25788217
46,37.857,1,1.429,0.39,48,177,0.0045,221.4,0,0,0,0,0,0,69.44,25788217
42,42.143,0,1,0.39,49,170,0.0044,227.3,0,0,0,0,0,0,69.44,25788217
13,38.857,0,0.857,0.38,47,167,0.0039,255.9,0,0,0,0,0,0,69.44,25788217
22,32.857,0,0.714,0.37,46,161,0.0031,318.9,0,0,0,0,0,0,69.44,25788217
7,30.286,0,0.571,0.37,45,152,0.0026,382.4,0,0,0,0,0,0,69.44,25788217
10,28.571,8,1.714,0.37,42,138,0.0023,433.3,0,0,0,0,0,0,69.44,25788217
15,22.143,4,1.857,0.39,43,129,0.0017,586.1,0,0,0,0,0,0,69.44,25788217
17,18,1,1.857,0.41,43,115,0.0014,696.4,0,0,0,0,0,0,69.44,25788217
20,14.857,3,2.286,0.44,43,113,0.0012,821.7,0,0,0,0,0,0,69.44,25788217
7,14,0,2.286,0.48,42,109,0.0011,870.7,0,0,0,0,0,0,69.44,25788217
23,14.143,6,3.143,0.52,38,93,0.0011,917.6,0,0,0,0,0,0,69.44,25788217
8,14.286,2,3.429,0.55,34,89,0.0011,919.6,0,0,0,0,0,0,69.44,25788217
14,14.857,2,2.571,0.59,28,83,0.0011,932.6,0,0,0,0,0,0,69.44,25788217
12,14.429,0,2,0.64,28,79,0.0009,1054.4,0,0,0,0,0,0,69.44,25788217
21,15,1,2,0.69,28,75,0.0009,1117.4,0,0,0,0,0,0,69.44,25788217
23,15.429,1,1.714,0.75,28,70,0.0009,1172.7,0,0,0,0,0,0,69.44,25788217
25,18,1,1.857,0.79,27,66,0.0009,1056.8,0,0,0,0,0,0,69.44,25788217
28,18.714,1,1.143,0.81,27,62,0.001,1023.5,0,0,0,0,0,0,69.44,25788217
19,20.286,0,0.857,0.8,23,58,0.001,1015.8,0,0,0,0,0,0,69.44,25788217
19,21,0,0.571,0.77,21,56,0.0009,1081,0,0,0,0,0,0,69.44,25788217
5,20,0,0.571,0.75,19,51,0.0008,1202.8,0,0,0,0,0,0,69.44,25788217
21,20,0,0.429,0.76,17,43,0.0008,1313.4,0,0,0,0,0,0,69.44,25788217
9,18,0,0.286,0.77,16,49,0.0006,1545.8,0,0,0,0,0,0,69.44,25788217
22,17.571,0,0.143,0.79,16,47,0.0006,1665.9,0,0,0,0,0,0,69.44,25788217
10,15,1,0.143,0.8,17,50,0.0005,2030.2,0,0,0,0,0,0,69.44,25788217
9,13.571,0,0.143,0.81,18,51,0.0004,2319.7,0,0,0,0,0,0,69.44,25788217
30,15.143,0,0.143,0.84,17,46,0.0005,2084.3,0,0,0,0,0,0,69.44,25788217
16,16.714,0,0.143,0.81,16,49,0.0005,1936.5,0,0,0,0,0,0,65.74,25788217
9,15,0,0.143,0.76,16,50,0.0005,2097.1,0,0,0,0,0,0,64.35,25788217
10,15.143,1,0.286,0.75,12,45,0.0005,2021.3,0,0,0,0,0,0,64.35,25788217
14,14,0,0.286,0.75,11,47,0.0005,2111.4,0,0,0,0,0,0,67.13,25788217
4,13.143,1,0.286,0.74,9,43,0.0004,2260.2,0,0,0,0,0,0,67.13,25788217
9,13.143,0,0.286,0.76,9,41,0.0005,2201.6,0,0,0,0,0,0,67.13,25788217
14,10.857,1,0.429,0.78,7,39,0.0004,2555.3,0,0,0,0,0,0,67.13,25788217
4,9.143,0,0.429,0.78,5,35,0.0003,2919.7,0,0,0,0,0,0,67.13,25788217
15,10,1,0.571,0.8,5,33,0.0004,2523,0,0,0,0,0,0,67.13,25788217
0,8.571,0,0.429,0.83,5,31,0.0003,3044.7,0,0,0,0,0,0,67.13,25788217
12,8.286,0,0.429,0.89,5,30,0.0003,3140.7,0,0,0,0,0,0,65.28,25788217
13,9.571,1,0.429,0.95,6,30,0.0003,3020.4,0,0,0,0,0,0,65.28,25788217
11,9.857,0,0.429,0.98,5,29,0.0003,3286.3,0,0,0,0,0,0,65.28,25788217
15,10,0,0.286,1,4,23,0.0003,3282.3,0,0,0,0,0,0,65.28,25788217
19,12.143,0,0.286,1.01,4,22,0.0004,2669.9,0,0,0,0,0,0,63.43,25788217
8,11.143,0,0.143,0.96,4,20,0.0003,3029.2,0,0,0,0,0,0,63.43,25788217
10,12.571,0,0.143,0.96,3,20,0.0004,2611.2,0,0,0,0,0,0,63.43,25788217
19,13.571,-1,0,0.96,4,26,0.0004,2400.3,0,0,0,0,0,0,62.04,25788217
8,12.857,0,-0.143,0.91,5,25,0.0004,2246.3,0,0,0,0,0,0,62.04,25788217
11,12.857,0,-0.143,0.88,4,22,0.0005,1937.5,0,0,0,0,0,0,62.04,25788217
7,11.714,0,-0.143,0.84,2,21,0.0005,2181.6,0,0,0,0,0,0,62.04,25788217
5,9.714,0,-0.143,0.83,4,21,0.0004,2670.3,0,0,0,0,0,0,62.04,25788217
7,9.571,0,-0.143,0.82,3,18,0.0004,2418.8,0,0,0,0,0,0,62.04,25788217
6,9,0,-0.143,0.85,3,19,0.0004,2585.7,0,0,0,0,0,0,62.04,25788217
2,6.571,0,0,0.9,2,18,0.0003,3506.6,0,0,0,0,0,0,62.04,25788217
7,6.429,0,0,0.98,3,20,0.0003,3562,0,0,0,0,0,0,60.19,25788217
11,6.429,0,0,1.08,2,18,0.0003,3716.4,0,0,0,0,0,0,60.19,25788217
4,6,0,0,1.15,2,17,0.0003,3926,0,0,0,0,0,0,60.19,25788217
5,6,0,0,1.28,2,16,0.0003,3960.8,0,0,0,0,0,0,50.46,25788217
26,8.714,0,0,1.41,3,16,0.0003,3148.7,0,0,0,0,0,0,50.46,25788217
15,10,0,0,1.46,4,17,0.0004,2784.2,0,0,0,0,0,0,50.46,25788217
12,11.429,0,0,1.49,3,17,0.0004,2432.8,0,0,0,0,0,0,50.46,25788217
23,13.714,0,0,1.53,3,16,0.0005,2059.1,0,0,0,0,0,0,50.46,25788217
21,15.143,0,0,1.53,2,14,0.0005,1850.6,0,0,0,0,0,0,50.46,25788217
18,17.143,0,0,1.53,2,15,0.0006,1802.3,0,0,0,0,0,0,50.46,25788217
2,16.714,0,0,1.55,3,17,0.0005,1920.2,0,0,0,0,0,0,50.46,25788217
50,20.143,0,0,1.63,2,16,0.0006,1579.6,0,0,0,0,0,0,50.46,25788217
13,19.857,0,0,1.61,2,18,0.0006,1647.3,0,0,0,0,0,0,50.46,25788217
18,20.714,0,0,1.63,3,19,0.0005,1929,0,0,0,0,0,0,50.46,25788217
29,21.571,1,0.143,1.69,2,16,0.0005,1884,0,0,0,0,0,0,52.31,25788217
37,23.857,1,0.286,1.74,2,16,0.0005,1822.2,0,0,0,0,0,0,52.31,25788217
37,26.571,0,0.286,1.79,1,12,0.0006,1639,0,0,0,0,0,0,52.31,25788217
6,27.143,0,0.286,1.84,1,12,0.0006,1640.2,0,0,0,0,0,0,52.31,25788217
85,32.143,0,0.286,1.97,1,11,0.0007,1469.7,0,0,0,0,0,0,52.31,25788217
78,41.429,0,0.286,2.01,1,15,0.0009,1165,0,0,0,0,0,0,52.31,25788217
70,48.857,0,0.286,2,1,14,0.0011,900.1,0,0,0,0,0,0,52.31,25788217
86,57,0,0.143,1.98,3,18,0.0012,809.9,0,0,0,0,0,0,52.31,25788217
81,63.286,0,0,1.96,5,24,0.0014,734.8,0,0,0,0,0,0,68.98,25788217
65,67.286,0,0,1.97,7,27,0.0014,703.7,0,0,0,0,0,0,68.98,25788217
194,94.143,0,0,2.02,4,29,0.002,509.9,0,0,0,0,0,0,68.98,25788217
183,108.143,0,0,1.94,4,30,0.0023,438.5,0,0,0,0,0,0,68.98,25788217
140,117,2,0.286,1.88,6,34,0.0025,408.1,0,0,0,0,0,0,68.98,25788217
172,131.571,0,0.286,1.82,10,39,0.0027,372.9,0,0,0,0,0,0,68.98,25788217
131,138,0,0.286,1.76,8,46,0.0028,357.3,0,0,0,0,0,0,68.98,25788217
170,150.714,0,0.286,1.73,10,45,0.003,332.2,0,0,0,0,0,0,75.46,25788217
318,186.857,0,0.286,1.72,13,54,0.0038,265.3,0,0,0,0,0,0,75.46,25788217
179,184.714,1,0.429,1.64,16,55,0.0037,272.6,0,0,0,0,0,0,75.46,25788217
244,193.429,1,0.571,1.58,17,67,0.0038,261,0,0,0,0,0,0,75.46,25788217
183,199.571,0,0.286,1.55,18,92,0.0039,259.2,0,0,0,0,0,0,75.46,25788217
271,213.714,0,0.286,1.54,27,90,0.0042,239.7,0,0,0,0,0,0,71.76,25788217
236,228.714,3,0.714,1.51,28,111,0.0044,225.6,0,0,0,0,0,0,71.76,25788217
323,250.571,2,1,1.5,30,114,0.0048,208.5,0,0,0,0,0,0,71.76,25788217
423,265.571,3,1.429,1.48,32,126,0.0049,202.7,0,0,0,0,0,0,68.06,25788217
208,269.714,2,1.571,1.43,26,115,0.005,201.4,0,0,0,0,0,0,68.06,25788217
361,286.429,4,2,1.4,29,135,0.0051,195.7,0,0,0,0,0,0,68.06,25788217
267,298.429,1,2.143,1.38,33,156,0.0052,191.9,0,0,0,0,0,0,68.06,25788217
359,311,3,2.571,1.38,38,182,0.0052,191.4,0,0,0,0,0,0,68.06,25788217
466,343.857,2,2.429,1.37,42,214,0.0056,178,0,0,0,0,0,0,68.06,25788217
408,356,5,2.857,1.34,41,211,0.0058,171.9,0,0,0,0,0,0,68.06,25788217
293,337.429,6,3.286,1.3,44,217,0.0055,182.9,0,0,0,0,0,0,68.06,25788217
355,358.429,6,3.857,1.3,46,239,0.0056,177.4,0,0,0,0,0,0,68.06,25788217
453,371.571,10,4.714,1.29,46,241,0.0058,171.3,0,0,0,0,0,0,68.06,25788217
532,409.429,6,5.429,1.29,49,259,0.0062,160,0,0,0,0,0,0,68.06,25788217
368,410.714,6,5.857,1.26,47,275,0.0064,157.4,0,0,0,0,0,0,68.06,25788217
279,384,9,6.857,1.25,46,323,0.0059,168.1,0,0,0,0,0,0,68.06,25788217
716,428,13,8,1.27,40,330,0.0067,149.4,0,0,0,0,0,0,68.06,25788217
605,472.571,7,8.143,1.24,44,366,0.0074,134.4,0,0,0,0,0,0,68.06,25788217
377,475.714,5,8,1.2,50,401,0.0076,132.3,0,0,0,0,0,0,68.06,25788217
615,498.857,7,7.571,1.16,46,408,0.0078,128.2,0,0,0,0,0,0,68.06,25788217
423,483.286,13,8.571,1.13,43,439,0.0082,121.6,0,0,0,0,0,0,71.76,25788217
412,489.571,11,9.286,1.1,44,483,0.0086,116.7,0,0,0,0,0,0,75.46,25788217
715,551.857,15,10.143,1.08,51,566,0.0088,113.6,0,0,0,0,0,0,75.46,25788217
445,513.143,8,9.429,1.02,52,600,0.0079,126.3,0,0,0,0,0,0,75.46,25788217
382,481.286,11,10,0.97,51,632,0.0072,138.8,0,0,0,0,0,0,75.46,25788217
426,488.286,12,11,0.94,53,659,0.007,142.8,0,0,0,0,0,0,75.46,25788217
386,455.571,17,12.429,0.89,51,658,0.007,143.3,0,0,0,0,0,0,75.46,25788217
313,439.857,18,13.143,0.87,56,664,0.006,166,0,0,0,0,0,0,75.46,25788217
316,426.143,18,14.143,0.85,51,673,0.0056,178.2,0,0,0,0,0,0,75.46,25788217
414,383.143,21,15,0.83,51,686,0.0054,185.9,0,0,0,0,0,0,75.46,25788217
231,352.571,9,15.143,0.8,44,686,0.005,198.2,0,0,0,0,0,0,75.46,25788217
384,352.857,14,15.571,0.8,47,679,0.0052,193.4,0,0,0,0,0,0,75.46,25788217
293,333.857,4,14.429,0.77,48,681,0.0051,195.3,0,0,0,0,0,0,75.46,25788217
252,314.714,17,14.429,0.75,47,680,0.0046,217.7,0,0,0,0,0,0,75.46,25788217
271,308.714,25,15.429,0.74,51,674,0.0049,203.7,0,0,0,0,0,0,75.46,25788217
215,294.286,17,15.286,0.72,52,682,0.0049,202.7,0,0,0,0,0,0,75.46,25788217
216,266,12,14,0.7,52,694,0.0046,215.1,0,0,0,0,0,0,75.46,25788217
247,268.286,13,14.571,0.69,51,644,0.0047,212.5,0,0,0,0,0,0,75.46,25788217
171,237.857,9,13.857,0.67,47,647,0.0042,239.7,0,0,0,0,0,0,75.46,25788217
195,223.857,13,15.143,0.66,43,631,0.004,251.7,0,0,0,0,0,0,75.46,25788217
209,217.714,17,15.143,0.65,39,604,0.0038,260.4,0,0,0,0,0,0,75.46,25788217
104,193.857,15,13.714,0.63,38,659,0.0033,301.4,0,0,0,0,0,0,75.46,25788217
138,182.857,8,12.429,0.62,42,644,0.003,329.6,0,0,0,0,0,0,75.46,25788217
151,173.571,24,14.143,0.62,46,603,0.0028,357.3,0,0,0,0,0,0,75.46,25788217
118,155.143,23,15.571,0.61,35,558,0.0024,410.6,0,0,0,0,0,0,75.46,25788217
126,148.714,11,15.857,0.61,35,543,0.0022,445.6,0,0,0,0,0,0,75.46,25788217
99,135,17,16.429,0.61,32,510,0.002,490.1,0,0,0,0,0,0,75.46,25788217
123,122.714,11,15.571,0.61,31,501,0.0019,538.3,0,0,0,0,0,0,75.46,25788217
76,118.714,41,19.286,0.6,27,481,0.0018,555.5,0,0,0,0,0,0,75.46,25788217
73,109.429,5,18.857,0.61,26,450,0.0017,595.8,0,0,0,0,0,0,75.46,25788217
104,102.714,6,16.286,0.62,23,432,0.0016,613.5,0,0,0,0,0,0,75.46,25788217
126,103.857,15,15.143,0.63,26,391,0.0017,596.1,0,0,0,0,0,0,75.46,25788217
87,98.286,59,22,0.62,27,357,0.0016,607.7,0,0,0,0,0,0,75.46,25788217
71,94.286,11,21.143,0.61,27,326,0.0015,669.3,0,0,0,0,0,0,75.46,25788217
71,86.857,5,20.286,0.6,26,310,0.0013,765.5,0,0,0,0,0,0,75.46,25788217
43,82.143,9,15.714,0.59,32,294,0.0012,850.6,0,0,0,0,0,0,75.46,25788217
52,79.143,8,16.143,0.59,29,263,0.0012,864.6,0,0,0,0,0,0,75.46,25788217
92,77.429,11,16.857,0.6,26,221,0.0011,875.6,0,0,0,0,0,0,75.46,25788217
59,67.857,7,15.714,0.59,23,195,0.001,988.5,0,0,0,0,0,0,75.46,25788217
40,61.143,9,8.571,0.58,18,162,0.0009,1071.6,0,0,0,0,0,0,75.46,25788217
43,57.143,6,7.857,0.58,15,151,0.0009,1063.4,0,0,0,0,0,0,75.46,25788217
44,53.286,7,8.143,0.58,17,137,0.001,1051.1,0,0,0,0,0,0,75.46,25788217
41,53,6,7.714,0.58,18,141,0.001,967,0,0,0,0,0,0,75.46,25788217
47,52.286,0,6.571,0.58,17,139,0.001,966.1,0,0,0,0,0,0,75.46,25788217
39,44.714,8,6.143,0.57,16,126,0.0009,1105.9,0,0,0,0,0,0,75.46,25788217
35,41.286,8,6.286,0.57,16,117,0.0009,1159.3,0,0,0,0,0,0,75.46,25788217
48,42.429,5,5.714,0.57,15,108,0.0009,1108.8,0,0,0,0,0,0,75.46,25788217
24,39.714,7,5.857,0.54,12,106,0.0009,1125.6,0,0,0,0,0,0,75.46,25788217
13,35.286,5,5.571,0.52,10,109,0.0008,1200.6,0,0,0,0,0,0,75.46,25788217
14,31.429,2,5,0.53,8,107,0.0008,1273.4,0,0,0,0,0,0,75.46,25788217
30,29,3,5.429,0.54,11,100,0.0007,1343.1,0,0,0,0,0,0,75.46,25788217
30,27.714,5,5,0.54,11,89,0.0007,1416.2,0,0,0,0,0,0,75.46,25788217
8,23.857,2,4.143,0.54,11,81,0.0006,1612.7,0,0,0,0,0,0,75.46,25788217
20,19.857,8,4.571,0.56,11,71,0.0005,1889.1,0,0,0,0,0,0,75.46,25788217
16,18.714,1,3.714,0.57,12,68,0.0005,1972.4,0,0,0,0,0,0,75.46,25788217
24,20.286,2,3.286,0.59,12,65,0.0006,1790,0,0,0,0,0,0,75.46,25788217
4,18.857,3,3.429,0.59,11,62,0.0005,1893.7,0,0,0,0,0,0,75.46,25788217
11,16.143,7,4,0.62,8,60,0.0005,2156,0,0,0,0,0,0,68.06,25788217
23,15.143,4,3.857,0.66,9,55,0.0004,2245.7,0,0,0,0,0,0,68.06,25788217
18,16.571,2,3.857,0.69,9,50,0.0005,2101,0,0,0,0,0,0,68.06,25788217
13,15.571,2,3,0.71,6,51,0.0005,2186.5,0,0,0,0,0,0,68.06,25788217
12,15,3,3.286,0.74,6,49,0.0005,2203.1,0,0,0,0,0,0,68.06,25788217
14,13.571,1,3.143,0.78,6,46,0.0004,2361.4,0,0,0,0,0,0,68.06,25788217
13,14.857,0,2.714,0.82,6,46,0.0005,2089.7,0,0,0,0,0,0,68.06,25788217
25,16.857,1,1.857,0.87,5,37,0.0005,1933.8,0,0,0,0,0,0,68.06,25788217
8,14.714,2,1.571,0.89,6,32,0.0004,2234.4,0,0,0,0,0,0,68.06,25788217
25,15.714,0,1.286,0.95,3,31,0.0005,1953.1,0,0,0,0,0,0,68.06,25788217
20,16.714,0,1,0.97,4,28,0.0005,1841.3,0,0,0,0,0,0,68.06,25788217
18,17.571,0,0.571,0.98,3,31,0.0005,1830.5,0,0,0,0,0,0,68.06,25788217
19,18.286,1,0.571,0.99,1,31,0.0005,1834.8,0,0,0,0,0,0,68.06,25788217
22,19.571,0,0.571,1.01,1,32,0.0006,1785.2,0,0,0,0,0,0,68.06,25788217
25,19.571,1,0.571,1,1,31,0.0006,1781.4,0,0,0,0,0,0,68.06,25788217
27,22.286,5,1,0.98,1,28,0.0006,1561,0,0,0,0,0,0,68.06,25788217
20,21.571,0,1,0.94,1,26,0.0006,1703.7,0,0,0,0,0,0,68.06,25788217
14,20.714,0,1,0.9,1,20,0.0006,1779.6,0,0,0,0,0,0,68.06,25788217
7,19.143,0,1,0.86,0,18,0.0005,1950.2,0,0,0,0,0,0,68.06,25788217
12,18.143,0,0.857,0.86,1,16,0.0005,2083.7,0,0,0,0,0,0,68.06,25788217
9,16.286,1,1,0.89,1,17,0.0004,2350.2,0,0,0,0,0,0,68.06,25788217
6,13.571,0,0.857,0.93,1,17,0.0004,2819.2,0,0,0,0,0,0,68.06,25788217
38,15.143,0,0.143,1.01,1,16,0.0004,2540.2,0,0,0,0,0,0,68.06,25788217
15,14.429,0,0.143,0.99,0,16,0.0004,2658.5,0,0,0,0,0,0,68.06,25788217
18,15,0,0.143,0.97,0,20,0.0004,2578.2,0,0,0,0,0,0,68.06,25788217
19,16.714,0,0.143,0.95,0,18,0.0004,2282.7,0,0,0,0,0,0,68.06,25788217
18,17.571,0,0.143,0.91,0,17,0.0005,2141.8,0,0,0,0,0,0,68.06,25788217
12,18,0,0,0.87,0,17,0.0005,2061.9,0,0,0,0,0,0,68.06,25788217
14,19.143,0,0,0.85,1,15,0.0005,1967.6,0,0,0,0,0,0,68.06,25788217
14,15.714,2,0.286,0.82,1,13,0.0004,2421,0,0,0,0,0,0,68.06,25788217
12,15.286,0,0.286,0.8,1,19,0.0004,2544.2,0,0,0,0,0,0,60.65,25788217
14,14.714,0,0.286,0.78,1,20,0.0004,2690.2,0,0,0,0,0,0,60.65,25788217
6,12.857,0,0.286,0.75,1,17,0.0003,3124.2,0,0,0,0,0,0,62.5,25788217
10,11.714,0,0.286,0.74,1,17,0.0003,3478.8,0,0,0,0,0,0,62.5,25788217
6,10.857,0,0.286,0.75,1,16,0.0003,3807.2,0,0,0,0,0,0,62.5,25788217
9,10.143,0,0.286,0.77,1,15,0.0002,4061.5,0,0,0,0,0,0,62.5,25788217
12,9.857,0,0,0.79,1,20,0.0002,4182.8,0,0,0,0,0,0,62.5,25788217
8,9.286,0,0,0.8,1,21,0.0002,4358.7,0,0,0,0,0,0,62.5,25788217
14,9.286,0,0,0.82,1,20,0.0002,4249.6,0,0,0,0,0,0,62.5,25788217
8,9.571,0,0,0.8,1,19,0.0002,4105.1,0,0,0,0,0,0,62.5,25788217
6,9,0,0,0.78,1,19,0.0002,4346.4,0,0,0,0,0,0,62.5,25788217
7,9.143,0,0,0.8,1,20,0.0002,4259.8,0,0,0,0,0,0,64.35,25788217
4,8.429,0,0,0.83,0,20,0.0002,4600.4,0,0,0,0,0,0,64.35,25788217
2,7,0,0,0.87,0,22,0.0002,5572.3,0,0,0,0,0,0,64.35,25788217
4,6.429,0,0,0.97,0,22,0.0002,6200.8,0,0,0,0,0,0,64.35,25788217
1,4.571,0,0,1.1,0,22,0.0001,9105.2,0,0,0,0,0,0,64.35,25788217
6,4.286,0,0,1.29,0,21,0.0001,9601.7,0,0,0,0,0,0,64.35,25788217
29,7.571,0,0,1.5,0,22,0.0002,5373.8,0,0,0,0,0,0,64.35,25788217
38,12,0,0,1.52,0,24,0.0003,3351.5,0,0,0,0,0,0,64.35,25788217
9,12.714,0,0,1.39,0,23,0.0003,3089.2,0,0,0,0,0,0,64.35,25788217
19,15.143,0,0,1.29,0,22,0.0004,2652.2,0,0,0,0,0,0,64.35,25788217
8,15.714,0,0,1.19,0,26,0.0004,2594.8,0,0,0,0,0,0,64.35,25788217
7,16.571,0,0,1.12,0,23,0.0004,2505.8,0,0,0,0,0,0,64.35,25788217
14,17.714,0,0,1.09,0,25,0.0004,2449.5,0,0,0,0,0,0,64.35,25788217
15,15.714,0,0,1.05,0,22,0.0003,2880,0,0,0,0,0,0,64.35,25788217
13,12.143,0,0,1.01,0,21,0.0003,3880.6,0,0,0,0,0,0,64.35,25788217
9,12.143,0,0,0.98,0,25,0.0003,3988.2,0,0,0,0,0,0,64.35,25788217
10,10.857,0,0,0.96,0,24,0.0002,4399.8,0,0,0,0,0,0,64.35,25788217
12,11.429,0,0,0.95,0,24,0.0002,4120.8,0,0,0,0,0,0,64.35,25788217
8,11.571,0,0,0.93,0,22,0.0003,3862.7,0,0,0,0,0,0,64.35,25788217
13,11.429,0,0,0.93,0,21,0.0003,3702.2,0,0,0,0,0,0,64.35,25788217
6,10.143,0,0,0.91,0,21,0.0003,3936.7,0,0,0,0,0,0,64.35,25788217
10,9.714,1,0.143,0.93,0,22,0.0003,3865.2,0,0,0,0,0,0,64.35,25788217
10,9.857,0,0.143,0.95,0,21,0.0003,3702.5,0,0,0,0,0,0,64.35,25788217
11,10,0,0.143,0.97,0,21,0.0003,3552.9,0,0,0,0,0,0,62.5,25788217
16,10.571,0,0.143,0.99,0,26,0.0003,3180.4,0,0,0,0,0,0,62.5,25788217
10,10.857,0,0.143,0.96,0,27,0.0003,3022.3,0,0,0,0,0,0,62.5,25788217
7,10,0,0.143,0.94,0,28,0.0003,3186.4,0,0,0,0,0,0,62.5,25788217
9,10.429,0,0.143,0.94,0,29,0.0003,2964.4,0,0,0,0,0,0,62.5,25788217
7,10,0,0,0.95,0,33,0.0003,2996.8,0,0,0,0,0,0,62.5,25788217
15,10.714,0,0,0.99,0,37,0.0004,2775.9,0,0,0,0,0,0,62.5,25788217
6,10,0,0,0.99,0,32,0.0003,2893.6,0,0,0,0,0,0,62.5,25788217
7,8.714,0,0,1.01,0,38,0.0003,3291,0,0,0,0,0,0,62.5,25788217
11,8.857,0,0,1.05,0,38,0.0003,3215.6,0,0,0,0,0,0,62.5,25788217
14,9.857,0,0,1.08,0,37,0.0003,2869,0,0,0,0,0,0,62.5,25788217
5,9.286,0,0,1.09,0,34,0.0003,3023.9,0,0,0,0,0,0,62.5,25788217
7,9.286,0,0,1.15,1,28,0.0003,3002.3,0,0,0,0,0,0,62.5,25788217
11,8.714,0,0,1.24,1,31,0.0003,3175.4,0,0,0,0,0,0,62.5,25788217
12,9.571,0,0,1.33,1,28,0.0003,2870.3,0,0,0,0,0,0,62.5,25788217
12,10.286,0,0,1.43,0,29,0.0004,2601.7,0,0,0,0,0,0,62.5,25788217
21,11.714,0,0,1.53,0,24,0.0005,2180.5,0,0,0,0,0,0,62.5,25788217
33,14.429,0,0,1.59,0,25,0.0005,1848.3,0,0,0,0,0,0,62.5,25788217
42,19.714,0,0,1.58,0,26,0.0007,1410,0,0,0,0,0,0,70.83,25788217
30,23,0,0,1.48,0,23,0.0008,1257.5,0,0,0,0,0,0,70.83,25788217
21,24.429,0,0,1.37,0,22,0.0007,1469.7,0,0,0,0,0,0,70.83,25788217
18,25.286,0,0,1.28,0,20,0.0006,1730.2,0,0,0,0,0,0,70.83,25788217
25,27.143,0,0,1.22,0,21,0.0005,1916.1,0,0,0,0,0,0,70.83,25788217
12,25.857,0,0,1.16,0,24,0.0004,2239.5,0,0,0,0,0,0,70.83,25788217
23,24.429,0,0,1.13,0,23,0.0004,2585.6,0,0,0,0,0,0,70.83,25788217
11,20,0,0,1.11,0,25,0.0003,3421.1,0,0,0,0,0,0,70.83,25788217
29,19.857,1,0.143,1.12,0,19,0.0003,3710.5,0,0,0,0,0,0,70.83,25788217
12,18.571,0,0.143,1.11,0,24,0.0003,3655.1,0,0,0,0,0,0,70.83,25788217
32,20.571,0,0.143,1.13,0,19,0.0003,3044.3,0,0,0,0,0,0,70.83,25788217
24,20.429,0,0.143,1.11,0,22,0.0004,2721.2,0,0,0,0,0,0,70.83,25788217
20,21.571,0,0.143,1.09,0,19,0.0004,2486.4,0,0,0,0,0,0,70.83,25788217
35,23.286,0,0.143,1.07,0,25,0.0005,2217.6,0,0,0,0,0,0,70.83,25788217
24,25.143,0,0.143,1.02,0,26,0.0005,1974.5,0,0,0,0,0,0,70.83,25788217
20,23.857,0,0,0.96,0,26,0.0005,1997.4,0,0,0,0,0,0,70.83,25788217
13,24,0,0,0.92,0,32,0.0004,2270.2,0,0,0,0,0,0,70.83,25788217
19,22.143,0,0,0.89,0,36,0.0004,2753.3,0,0,0,0,0,0,70.83,25788217
10,20.143,0,0,0.87,0,38,0.0003,3458.1,0,0,0,0,0,0,70.83,25788217
25,20.857,0,0,0.88,0,41,0.0003,3556.2,0,0,0,0,0,0,70.83,25788217
11,17.429,0,0,0.85,0,40,0.0002,4402.6,0,0,0,0,0,0,70.83,25788217
13,15.857,0,0,0.85,0,41,0.0002,5000.6,0,0,0,0,0,0,70.83,25788217
19,15.714,0,0,0.86,0,45,0.0002,5209.2,0,0,0,0,0,0,70.83,25788217
